Pressure_kPa,Displacement_mm,Force_N,InternalEnergy_mJ
5.0575,40,-1.62097,253.259
5.09125,40,-1.61485,257.456
5.14125,40,-1.60586,263.784
5.19125,40,-1.59695,270.246
5.24125,40,-1.58808,276.847
5.29125,40,-1.57925,283.591
5.34125,40,-1.57043,290.481
5.39125,40,-1.56162,297.521
5.44125,40,-1.55279,304.715
5.49125,40,-1.54393,312.067
5.54125,40,-1.535,319.581
5.59125,40,-1.52599,327.262
5.64125,40,-1.51686,335.115
5.69125,40,-1.5076,343.145
5.74125,40,-1.49818,351.356
5.79125,40,-1.48856,359.756
5.84125,40,-1.4787,368.349
5.89125,40,-1.46859,377.142
5.94125,40,-1.45817,386.141
5.99125,40,-1.44742,395.354
6,40,-1.44556,396.974
6,40,-1.44556,396.974
6.01,40,-1.44335,398.851
6.02,40,-1.44112,400.737
6.035,40,-1.43775,403.584
6.0575,40,-1.43262,407.893
6.09125,40,-1.42477,414.445
6.14125,40,-1.41274,424.351
6.19125,40,-1.40024,434.497
6.24125,40,-1.38718,444.897
6.29125,40,-1.37351,455.563
6.34125,40,-1.35917,466.503
6.39125,40,-1.34419,477.729
6.44125,40,-1.32839,489.254
6.49125,40,-1.31179,501.088
6.54125,40,-1.2943,513.246
6.59125,40,-1.27587,525.741
6.64125,40,-1.25643,538.589
6.69125,40,-1.23591,551.805
6.74125,40,-1.21423,565.406
6.79125,40,-1.19132,579.412
6.84125,40,-1.1671,593.841
6.89125,40,-1.14148,608.715
6.94125,40,-1.11438,624.056
6.99125,40,-1.08569,639.889
7,40,-1.08053,642.67
7,40,-1.08053,642.67
7.01,40,-1.07455,645.917
7.02,40,-1.06848,649.183
7.035,40,-1.05925,654.129
7.0575,40,-1.04509,661.64
7.09125,40,-1.02317,673.12
7.14125,40,-0.989085,690.614
7.19125,40,-0.952997,708.701
7.24125,40,-0.914749,727.436
7.29125,40,-0.874207,746.859
7.34125,40,-0.83122,767.014
7.39125,40,-0.785627,787.949
7.44125,40,-0.737253,809.717
7.49125,40,-0.685907,832.377
7.54125,40,-0.631382,855.994
7.59125,40,-0.573451,880.64
7.64125,40,-0.511865,906.398
7.69125,40,-0.446346,933.358
7.74125,40,-0.37659,961.625
7.79125,40,-0.302252,991.315
7.84125,40,-0.222948,1022.56
7.89125,40,-0.138243,1055.53
7.94125,40,-0.0476403,1090.38
7.99125,40,0.0494308,1127.34
8,40,0.0668383,1133.81
8,40,0.0668383,1133.81
8.01,40,0.0873181,1141.56
8.02,40,0.108113,1149.4
8.035,40,0.1399,1161.39
8.0575,40,0.188915,1179.81
8.09125,40,0.265585,1208.51
8.14125,40,0.38668,1253.61
8.19125,40,0.517532,1302.04
8.24125,40,0.659675,1354.49
8.29125,40,0.81478,1411.63
8.34125,40,0.984984,1474.4
8.39125,40,1.17308,1544.01
8.44125,40,1.38287,1622.15
8.49125,40,1.61969,1711.27
8.54125,40,1.89159,1815.15
8.59125,40,2.21168,1940.13
8.64125,40,2.60436,2098.32
8.69125,40,3.12703,2319.16
8.74125,40,4.03582,2739.13
8.75375,40,4.36675,2900.99
8.7725,40,5.06532,3118.74
8.77953,40,5.31615,3197.68
8.79008,40,6.15479,3479.04
8.79403,40,6.19476,3487.82
8.79997,40,6.93697,3726.08
0,42.5,-2.3935,32.7429
0.01,42.5,-2.39588,32.7401
0.02,42.5,-2.39823,32.7384
0.035,42.5,-2.40174,32.7375
0.0575,42.5,-2.40697,32.7403
0.09125,42.5,-2.41472,32.7538
0.14125,42.5,-2.42599,32.7942
0.19125,42.5,-2.43701,32.8596
0.24125,42.5,-2.44777,32.9503
0.29125,42.5,-2.45829,33.0666
0.34125,42.5,-2.46854,33.2091
0.39125,42.5,-2.47855,33.378
0.44125,42.5,-2.4883,33.5738
0.49125,42.5,-2.49779,33.797
0.54125,42.5,-2.50703,34.0479
0.59125,42.5,-2.51601,34.327
0.64125,42.5,-2.52473,34.6347
0.69125,42.5,-2.5332,34.9716
0.74125,42.5,-2.54142,35.338
0.79125,42.5,-2.54937,35.7344
0.84125,42.5,-2.55707,36.1614
0.89125,42.5,-2.56452,36.6193
0.94125,42.5,-2.5717,37.1088
0.99125,42.5,-2.57863,37.6303
1,42.5,-2.57983,37.7248
1,42.5,-2.57983,37.7248
1.01,42.5,-2.58117,37.8341
1.02,42.5,-2.58251,37.9447
1.035,42.5,-2.58449,38.1132
1.0575,42.5,-2.58742,38.3714
1.09125,42.5,-2.59173,38.7713
1.14125,42.5,-2.59789,39.3921
1.19125,42.5,-2.6038,40.0469
1.24125,42.5,-2.60946,40.7365
1.29125,42.5,-2.61487,41.4613
1.34125,42.5,-2.62002,42.222
1.39125,42.5,-2.62493,43.0191
1.44125,42.5,-2.62959,43.8533
1.49125,42.5,-2.63401,44.7252
1.54125,42.5,-2.63818,45.6353
1.59125,42.5,-2.64211,46.5843
1.64125,42.5,-2.64579,47.5729
1.69125,42.5,-2.64924,48.6017
1.74125,42.5,-2.65246,49.6714
1.79125,42.5,-2.65544,50.7826
1.84125,42.5,-2.6582,51.9361
1.89125,42.5,-2.66072,53.1326
1.94125,42.5,-2.66303,54.3727
1.99125,42.5,-2.66511,55.6572
2,42.5,-2.66547,55.8862
2,42.5,-2.66547,55.8862
2.01,42.5,-2.66585,56.1501
2.02,42.5,-2.66622,56.4158
2.035,42.5,-2.66676,56.8178
2.0575,42.5,-2.66754,57.4286
2.09125,42.5,-2.66863,58.3622
2.14125,42.5,-2.67007,59.7846
2.19125,42.5,-2.67132,61.2542
2.24125,42.5,-2.67235,62.772
2.29125,42.5,-2.6732,64.3389
2.34125,42.5,-2.67385,65.9555
2.39125,42.5,-2.67432,67.6229
2.44125,42.5,-2.67461,69.3417
2.49125,42.5,-2.67473,71.1129
2.54125,42.5,-2.67467,72.9373
2.59125,42.5,-2.67446,74.8158
2.64125,42.5,-2.67408,76.7492
2.69125,42.5,-2.67356,78.7386
2.74125,42.5,-2.6729,80.7848
2.79125,42.5,-2.6721,82.8887
2.84125,42.5,-2.67117,85.0513
2.89125,42.5,-2.67012,87.2736
2.94125,42.5,-2.66895,89.5566
2.99125,42.5,-2.66768,91.9011
3,42.5,-2.66748,92.3168
3,42.5,-2.66748,92.3168
3.01,42.5,-2.6672,92.7955
3.02,42.5,-2.66692,93.2766
3.035,42.5,-2.6665,94.0031
3.0575,42.5,-2.66585,95.1037
3.09125,42.5,-2.66485,96.7788
3.14125,42.5,-2.66329,99.3148
3.19125,42.5,-2.66167,101.916
3.24125,42.5,-2.65998,104.584
3.29125,42.5,-2.65823,107.32
3.34125,42.5,-2.65643,110.125
3.39125,42.5,-2.65459,113.001
3.44125,42.5,-2.65271,115.947
3.49125,42.5,-2.6508,118.966
3.54125,42.5,-2.64888,122.059
3.59125,42.5,-2.64694,125.226
3.64125,42.5,-2.645,128.47
3.69125,42.5,-2.64307,131.791
3.74125,42.5,-2.64114,135.19
3.79125,42.5,-2.63923,138.67
3.84125,42.5,-2.63735,142.23
3.89125,42.5,-2.63549,145.874
3.94125,42.5,-2.63367,149.601
3.99125,42.5,-2.63189,153.414
4,42.5,-2.63163,154.088
4,42.5,-2.63163,154.088
4.01,42.5,-2.63127,154.864
4.02,42.5,-2.63092,155.644
4.035,42.5,-2.63039,156.82
4.0575,42.5,-2.62962,158.599
4.09125,42.5,-2.62847,161.302
4.14125,42.5,-2.62683,165.382
4.19125,42.5,-2.62525,169.552
4.24125,42.5,-2.62373,173.815
4.29125,42.5,-2.62226,178.174
4.34125,42.5,-2.62085,182.63
4.39125,42.5,-2.61949,187.184
4.44125,42.5,-2.6182,191.839
4.49125,42.5,-2.61695,196.597
4.54125,42.5,-2.61576,201.459
4.59125,42.5,-2.61461,206.428
4.64125,42.5,-2.6135,211.505
4.69125,42.5,-2.61242,216.695
4.74125,42.5,-2.61137,221.997
4.79125,42.5,-2.61034,227.416
4.84125,42.5,-2.60931,232.954
4.89125,42.5,-2.60829,238.613
4.94125,42.5,-2.60724,244.396
4.99125,42.5,-2.60617,250.306
5,42.5,-2.60602,251.348
5,42.5,-2.60602,251.348
5.01,42.5,-2.60579,252.55
5.02,42.5,-2.60556,253.758
5.035,42.5,-2.60522,255.579
5.0575,42.5,-2.60469,258.335
5.09125,42.5,-2.60388,262.519
5.14125,42.5,-2.60261,268.832
5.19125,42.5,-2.60126,275.284
5.24125,42.5,-2.59979,281.879
5.29125,42.5,-2.59819,288.622
5.34125,42.5,-2.59643,295.518
5.39125,42.5,-2.59448,302.569
5.44125,42.5,-2.59233,309.781
5.49125,42.5,-2.58994,317.159
5.54125,42.5,-2.58729,324.707
5.59125,42.5,-2.58435,332.43
5.64125,42.5,-2.58109,340.334
5.69125,42.5,-2.57748,348.424
5.74125,42.5,-2.57348,356.706
5.79125,42.5,-2.56906,365.187
5.84125,42.5,-2.56418,373.874
5.89125,42.5,-2.5588,382.772
5.94125,42.5,-2.55289,391.89
5.99125,42.5,-2.54641,401.235
6,42.5,-2.54526,402.879
6,42.5,-2.54526,402.879
6.01,42.5,-2.54386,404.785
6.02,42.5,-2.54244,406.7
6.035,42.5,-2.54026,409.592
6.0575,42.5,-2.53688,413.97
6.09125,42.5,-2.53155,420.633
6.14125,42.5,-2.52305,430.716
6.19125,42.5,-2.51383,441.055
6.24125,42.5,-2.50379,451.667
6.29125,42.5,-2.49284,462.562
6.34125,42.5,-2.48107,473.751
6.39125,42.5,-2.46827,485.247
6.44125,42.5,-2.45444,497.062
6.49125,42.5,-2.43952,509.21
6.54125,42.5,-2.42344,521.706
6.59125,42.5,-2.40613,534.564
6.64125,42.5,-2.38751,547.801
6.69125,42.5,-2.36752,561.435
6.74125,42.5,-2.34607,575.485
6.79125,42.5,-2.32308,589.97
6.84125,42.5,-2.29847,604.912
6.89125,42.5,-2.27212,620.334
6.94125,42.5,-2.24396,636.262
6.99125,42.5,-2.21386,652.722
7,42.5,-2.20841,655.616
7,42.5,-2.20841,655.616
7.01,42.5,-2.20209,658.995
7.02,42.5,-2.19567,662.395
7.035,42.5,-2.18589,667.545
7.0575,42.5,-2.17084,675.371
7.09125,42.5,-2.14744,687.34
7.14125,42.5,-2.11085,705.602
7.19125,42.5,-2.07184,724.509
7.24125,42.5,-2.03026,744.122
7.29125,42.5,-1.98594,764.485
7.34125,42.5,-1.93873,785.649
7.39125,42.5,-1.88841,807.665
7.44125,42.5,-1.83481,830.596
7.49125,42.5,-1.77769,854.506
7.54125,42.5,-1.71681,879.471
7.59125,42.5,-1.6519,905.571
7.64125,42.5,-1.58267,932.902
7.69125,42.5,-1.50878,961.568
7.74125,42.5,-1.42987,991.687
7.79125,42.5,-1.34553,1023.4
7.84125,42.5,-1.25527,1056.86
7.89125,42.5,-1.15858,1092.24
7.94125,42.5,-1.05483,1129.78
7.99125,42.5,-0.943312,1169.7
8,42.5,-0.923302,1176.69
8,42.5,-0.923302,1176.69
8.01,42.5,-0.899712,1185.08
8.02,42.5,-0.875742,1193.58
8.035,42.5,-0.839068,1206.59
8.0575,42.5,-0.782438,1226.61
8.09125,42.5,-0.693661,1257.87
8.14125,42.5,-0.552951,1307.18
8.19125,42.5,-0.400232,1360.4
8.24125,42.5,-0.233471,1418.37
8.29125,42.5,-0.0504033,1481.99
8.34125,42.5,0.151938,1552.45
8.39125,42.5,0.377542,1631.42
8.44125,42.5,0.631999,1721.26
8.49125,42.5,0.923598,1825.57
8.54125,42.5,1.26561,1950.28
8.59125,42.5,1.68195,2106.39
8.64125,42.5,2.22539,2318.9
8.69125,42.5,3.08616,2681.31
8.70375,42.5,3.34798,2795.94
8.70844,42.5,3.47958,2855.6
8.71547,42.5,3.8274,3020.7
8.71811,42.5,3.89428,3051.52
0,45,-2.82252,38.8593
0.01,45,-2.8256,38.8554
0.02,45,-2.82867,38.8526
0.035,45,-2.83325,38.8503
0.0575,45,-2.84009,38.8509
0.09125,45,-2.85027,38.8611
0.14125,45,-2.86519,38.8974
0.19125,45,-2.87991,38.959
0.24125,45,-2.89441,39.0464
0.29125,45,-2.90872,39.1599
0.34125,45,-2.92282,39.3
0.39125,45,-2.93673,39.467
0.44125,45,-2.95043,39.6614
0.49125,45,-2.96393,39.8836
0.54125,45,-2.97724,40.134
0.59125,45,-2.99035,40.413
0.64125,45,-3.00326,40.7211
0.69125,45,-3.01597,41.0588
0.74125,45,-3.02849,41.4264
0.79125,45,-3.04082,41.8244
0.84125,45,-3.05295,42.2534
0.89125,45,-3.06489,42.7137
0.94125,45,-3.07665,43.206
0.99125,45,-3.08821,43.7306
1,45,-3.09023,43.8257
1,45,-3.09023,43.8257
1.01,45,-3.0925,43.9357
1.02,45,-3.09478,44.047
1.035,45,-3.09818,44.2165
1.0575,45,-3.10325,44.4764
1.09125,45,-3.11078,44.879
1.14125,45,-3.12179,45.5039
1.19125,45,-3.13263,46.1632
1.24125,45,-3.14328,46.8574
1.29125,45,-3.15376,47.5873
1.34125,45,-3.16406,48.3532
1.39125,45,-3.17419,49.1558
1.44125,45,-3.18416,49.9956
1.49125,45,-3.19396,50.8732
1.54125,45,-3.2036,51.7893
1.59125,45,-3.21308,52.7444
1.64125,45,-3.2224,53.7392
1.69125,45,-3.23157,54.7742
1.74125,45,-3.2406,55.8501
1.79125,45,-3.24948,56.9676
1.84125,45,-3.25821,58.1273
1.89125,45,-3.26681,59.3298
1.94125,45,-3.27528,60.5759
1.99125,45,-3.28362,61.8662
2,45,-3.28509,62.0963
2,45,-3.28509,62.0963
2.01,45,-3.28673,62.3613
2.02,45,-3.28837,62.6281
2.035,45,-3.29083,63.0318
2.0575,45,-3.29449,63.645
2.09125,45,-3.29994,64.5823
2.14125,45,-3.30791,66.0097
2.19125,45,-3.31579,67.4841
2.24125,45,-3.32355,69.0063
2.29125,45,-3.33122,70.5771
2.34125,45,-3.33878,72.1973
2.39125,45,-3.34626,73.8677
2.44125,45,-3.35365,75.589
2.49125,45,-3.36097,77.362
2.54125,45,-3.3682,79.1876
2.59125,45,-3.37537,81.0667
2.64125,45,-3.38247,83
2.69125,45,-3.38952,84.9884
2.74125,45,-3.39651,87.0328
2.79125,45,-3.40345,89.1341
2.84125,45,-3.41035,91.2932
2.89125,45,-3.41722,93.511
2.94125,45,-3.42405,95.7885
2.99125,45,-3.43086,98.1265
3,45,-3.43207,98.541
3,45,-3.43207,98.541
3.01,45,-3.43342,99.0182
3.02,45,-3.43477,99.4978
3.035,45,-3.43681,100.222
3.0575,45,-3.43985,101.319
3.09125,45,-3.44441,102.988
3.14125,45,-3.45116,105.514
3.19125,45,-3.45791,108.105
3.24125,45,-3.46466,110.761
3.29125,45,-3.4714,113.484
3.34125,45,-3.47815,116.275
3.39125,45,-3.48491,119.135
3.44125,45,-3.49168,122.065
3.49125,45,-3.49847,125.067
3.54125,45,-3.50527,128.141
3.59125,45,-3.5121,131.289
3.64125,45,-3.51894,134.512
3.69125,45,-3.52581,137.812
3.74125,45,-3.5327,141.189
3.79125,45,-3.53961,144.646
3.84125,45,-3.54655,148.183
3.89125,45,-3.55351,151.803
3.94125,45,-3.56049,155.506
3.99125,45,-3.56748,159.294
4,45,-3.56874,159.963
4,45,-3.56874,159.963
4.01,45,-3.57014,160.734
4.02,45,-3.57154,161.509
4.035,45,-3.57364,162.678
4.0575,45,-3.57679,164.445
4.09125,45,-3.58153,167.131
4.14125,45,-3.58855,171.186
4.19125,45,-3.5956,175.332
4.24125,45,-3.60263,179.571
4.29125,45,-3.60966,183.907
4.34125,45,-3.61667,188.34
4.39125,45,-3.62365,192.873
4.44125,45,-3.63061,197.508
4.49125,45,-3.63752,202.247
4.54125,45,-3.64437,207.093
4.59125,45,-3.65116,212.047
4.64125,45,-3.65788,217.113
4.69125,45,-3.6645,222.293
4.74125,45,-3.67102,227.59
4.79125,45,-3.67742,233.006
4.84125,45,-3.68368,238.544
4.89125,45,-3.68979,244.209
4.94125,45,-3.69572,250.001
4.99125,45,-3.70147,255.926
5,45,-3.70249,256.971
5,45,-3.70249,256.971
5.01,45,-3.7036,258.177
5.02,45,-3.7047,259.388
5.035,45,-3.70635,261.216
5.0575,45,-3.70877,263.981
5.09125,45,-3.71232,268.183
5.14125,45,-3.71736,274.527
5.19125,45,-3.72214,281.016
5.24125,45,-3.72661,287.655
5.29125,45,-3.73076,294.45
5.34125,45,-3.73456,301.404
5.39125,45,-3.73797,308.522
5.44125,45,-3.74098,315.81
5.49125,45,-3.74355,323.272
5.54125,45,-3.74566,330.914
5.59125,45,-3.74726,338.741
5.64125,45,-3.74833,346.76
5.69125,45,-3.74883,354.976
5.74125,45,-3.74873,363.396
5.79125,45,-3.74799,372.027
5.84125,45,-3.74656,380.876
5.89125,45,-3.74442,389.951
5.94125,45,-3.74151,399.26
5.99125,45,-3.7378,408.811
6,45,-3.7371,410.493
6,45,-3.7371,410.493
6.01,45,-3.73621,412.442
6.02,45,-3.7353,414.401
6.035,45,-3.73387,417.36
6.0575,45,-3.73157,421.843
6.09125,45,-3.72777,428.668
6.14125,45,-3.72135,439.006
6.19125,45,-3.71395,449.619
6.24125,45,-3.70549,460.523
6.29125,45,-3.69592,471.731
6.34125,45,-3.68518,483.254
6.39125,45,-3.67322,495.107
6.44125,45,-3.65996,507.302
6.49125,45,-3.64534,519.854
6.54125,45,-3.62929,532.781
6.59125,45,-3.61174,546.097
6.64125,45,-3.5926,559.822
6.69125,45,-3.5718,573.975
6.74125,45,-3.54925,588.577
6.79125,45,-3.52485,603.648
6.84125,45,-3.49851,619.215
6.89125,45,-3.47013,635.301
6.94125,45,-3.43959,651.936
6.99125,45,-3.40678,669.148
7,45,-3.4008,672.176
7,45,-3.4008,672.176
7.01,45,-3.39388,675.713
7.02,45,-3.38685,679.273
7.035,45,-3.37612,684.667
7.0575,45,-3.35958,692.867
7.09125,45,-3.33382,705.418
7.14125,45,-3.29338,724.591
7.19125,45,-3.25012,744.469
7.24125,45,-3.20385,765.119
7.29125,45,-3.15439,786.591
7.34125,45,-3.10154,808.941
7.39125,45,-3.04509,832.23
7.44125,45,-2.9848,856.526
7.49125,45,-2.92041,881.905
7.54125,45,-2.85164,908.453
7.59125,45,-2.77815,936.264
7.64125,45,-2.69961,965.445
7.69125,45,-2.61561,996.12
7.74125,45,-2.52571,1028.43
7.79125,45,-2.4294,1062.53
7.84125,45,-2.32611,1098.61
7.89125,45,-2.21518,1136.89
7.94125,45,-2.09583,1177.62
7.99125,45,-1.96716,1221.11
8,45,-1.94408,1228.72
8,45,-1.94408,1228.72
8.01,45,-1.9168,1237.89
8.02,45,-1.88906,1247.19
8.035,45,-1.84657,1261.43
8.0575,45,-1.78088,1283.38
8.09125,45,-1.67767,1317.77
8.14125,45,-1.51348,1372.25
8.19125,45,-1.33444,1431.42
8.24125,45,-1.1378,1496.32
8.29125,45,-0.920413,1568.18
8.34125,45,-0.678034,1648.64
8.39125,45,-0.404761,1740.04
8.44125,45,-0.0919138,1845.92
8.49125,45,0.274226,1972.04
8.54125,45,0.717864,2128.79
8.59125,45,1.29035,2338.97
8.64125,45,2.15627,2678.18
8.65375,45,2.40447,2778.38
8.6725,45,3.28605,3168.02
8.67426,45,3.06196,3060.68
8.67689,45,3.46723,3250.08
8.67953,45,3.73099,3375.19
8.68019,45,3.97194,3493.51
8.68085,45,4.08277,3548.24
0,47.5,-3.34198,46.0218
0.01,47.5,-3.34594,46.0166
0.02,47.5,-3.34988,46.0124
0.035,47.5,-3.35577,46.008
0.0575,47.5,-3.36458,46.0056
0.09125,47.5,-3.37775,46.0115
0.14125,47.5,-3.39713,46.0415
0.19125,47.5,-3.41637,46.0973
0.24125,47.5,-3.43546,46.179
0.29125,47.5,-3.4544,46.2873
0.34125,47.5,-3.47321,46.4223
0.39125,47.5,-3.49188,46.5846
0.44125,47.5,-3.5104,46.7746
0.49125,47.5,-3.5288,46.9925
0.54125,47.5,-3.54705,47.239
0.59125,47.5,-3.56518,47.5143
0.64125,47.5,-3.58318,47.8189
0.69125,47.5,-3.60104,48.1532
0.74125,47.5,-3.61878,48.5178
0.79125,47.5,-3.6364,48.9129
0.84125,47.5,-3.65389,49.3392
0.89125,47.5,-3.67127,49.7969
0.94125,47.5,-3.68852,50.2867
0.99125,47.5,-3.70567,50.8091
1,47.5,-3.70866,50.9037
1,47.5,-3.70866,50.9037
1.01,47.5,-3.71207,51.0133
1.02,47.5,-3.71547,51.1242
1.035,47.5,-3.72057,51.293
1.0575,47.5,-3.7282,51.5519
1.09125,47.5,-3.73961,51.9531
1.14125,47.5,-3.75642,52.5759
1.19125,47.5,-3.77313,53.2331
1.24125,47.5,-3.78973,53.9254
1.29125,47.5,-3.80623,54.6532
1.34125,47.5,-3.82264,55.4171
1.39125,47.5,-3.83895,56.2176
1.44125,47.5,-3.85518,57.0552
1.49125,47.5,-3.87131,57.9307
1.54125,47.5,-3.88737,58.8444
1.59125,47.5,-3.90334,59.797
1.64125,47.5,-3.91923,60.7891
1.69125,47.5,-3.93505,61.8212
1.74125,47.5,-3.9508,62.8941
1.79125,47.5,-3.96648,64.0082
1.84125,47.5,-3.9821,65.1643
1.89125,47.5,-3.99766,66.363
1.94125,47.5,-4.01316,67.6048
1.99125,47.5,-4.02861,68.8906
2,47.5,-4.03132,69.1198
2,47.5,-4.03132,69.1198
2.01,47.5,-4.0344,69.3839
2.02,47.5,-4.03748,69.6497
2.035,47.5,-4.04209,70.0519
2.0575,47.5,-4.04901,70.6628
2.09125,47.5,-4.05936,71.5963
2.14125,47.5,-4.07467,73.018
2.19125,47.5,-4.08995,74.4861
2.24125,47.5,-4.10519,76.0016
2.29125,47.5,-4.12039,77.5652
2.34125,47.5,-4.13557,79.1777
2.39125,47.5,-4.15072,80.8397
2.44125,47.5,-4.16585,82.5522
2.49125,47.5,-4.18096,84.3159
2.54125,47.5,-4.19605,86.1315
2.59125,47.5,-4.21113,88
2.64125,47.5,-4.2262,89.9221
2.69125,47.5,-4.24125,91.8988
2.74125,47.5,-4.2563,93.9309
2.79125,47.5,-4.27135,96.0192
2.84125,47.5,-4.28639,98.1648
2.89125,47.5,-4.30144,100.369
2.94125,47.5,-4.31648,102.631
2.99125,47.5,-4.33152,104.954
3,47.5,-4.33418,105.366
3,47.5,-4.33418,105.366
3.01,47.5,-4.33718,105.84
3.02,47.5,-4.34019,106.317
3.035,47.5,-4.3447,107.036
3.0575,47.5,-4.35146,108.126
3.09125,47.5,-4.36162,109.784
3.14125,47.5,-4.37666,112.294
3.19125,47.5,-4.39173,114.867
3.24125,47.5,-4.40678,117.506
3.29125,47.5,-4.42184,120.211
3.34125,47.5,-4.43689,122.984
3.39125,47.5,-4.45195,125.826
3.44125,47.5,-4.467,128.738
3.49125,47.5,-4.48204,131.722
3.54125,47.5,-4.49708,134.778
3.59125,47.5,-4.5121,137.908
3.64125,47.5,-4.52711,141.113
3.69125,47.5,-4.54209,144.396
3.74125,47.5,-4.55705,147.756
3.79125,47.5,-4.57197,151.197
3.84125,47.5,-4.58686,154.719
3.89125,47.5,-4.6017,158.324
3.94125,47.5,-4.61649,162.014
3.99125,47.5,-4.63121,165.79
4,47.5,-4.63381,166.457
4,47.5,-4.63381,166.457
4.01,47.5,-4.63674,167.226
4.02,47.5,-4.63967,167.999
4.035,47.5,-4.64406,169.164
4.0575,47.5,-4.65063,170.928
4.09125,47.5,-4.66045,173.608
4.14125,47.5,-4.67494,177.655
4.19125,47.5,-4.68934,181.796
4.24125,47.5,-4.70363,186.032
4.29125,47.5,-4.71779,190.367
4.34125,47.5,-4.73183,194.802
4.39125,47.5,-4.74572,199.34
4.44125,47.5,-4.75944,203.983
4.49125,47.5,-4.773,208.733
4.54125,47.5,-4.78636,213.594
4.59125,47.5,-4.79953,218.567
4.64125,47.5,-4.81247,223.656
4.69125,47.5,-4.82517,228.863
4.74125,47.5,-4.83761,234.191
4.79125,47.5,-4.84978,239.644
4.84125,47.5,-4.86166,245.224
4.89125,47.5,-4.87322,250.936
4.94125,47.5,-4.88444,256.782
4.99125,47.5,-4.89531,262.766
5,47.5,-4.8972,263.822
5,47.5,-4.8972,263.822
5.01,47.5,-4.89931,265.041
5.02,47.5,-4.9014,266.266
5.035,47.5,-4.90452,268.114
5.0575,47.5,-4.90913,270.911
5.09125,47.5,-4.91588,275.162
5.14125,47.5,-4.92553,281.587
5.19125,47.5,-4.93473,288.164
5.24125,47.5,-4.94345,294.899
5.29125,47.5,-4.95166,301.798
5.34125,47.5,-4.95934,308.866
5.39125,47.5,-4.96645,316.107
5.44125,47.5,-4.97297,323.527
5.49125,47.5,-4.97885,331.131
5.54125,47.5,-4.98408,338.926
5.59125,47.5,-4.98862,346.918
5.64125,47.5,-4.99243,355.112
5.69125,47.5,-4.99547,363.517
5.74125,47.5,-4.99771,372.138
5.79125,47.5,-4.99911,380.983
5.84125,47.5,-4.99963,390.061
5.89125,47.5,-4.99922,399.379
5.94125,47.5,-4.99784,408.946
5.99125,47.5,-4.99545,418.772
6,47.5,-4.99495,420.504
6,47.5,-4.99495,420.504
6.01,47.5,-4.9943,422.51
6.02,47.5,-4.99361,424.528
6.035,47.5,-4.9925,427.576
6.0575,47.5,-4.99064,432.195
6.09125,47.5,-4.98743,439.231
6.14125,47.5,-4.98169,449.898
6.19125,47.5,-4.97474,460.859
6.24125,47.5,-4.96653,472.131
6.29125,47.5,-4.95697,483.73
6.34125,47.5,-4.946,495.667
6.39125,47.5,-4.93358,507.957
6.44125,47.5,-4.91962,520.615
6.49125,47.5,-4.90405,533.659
6.54125,47.5,-4.8868,547.104
6.59125,47.5,-4.86779,560.97
6.64125,47.5,-4.84692,575.277
6.69125,47.5,-4.82412,590.046
6.74125,47.5,-4.79928,605.3
6.79125,47.5,-4.77231,621.063
6.84125,47.5,-4.74308,637.363
6.89125,47.5,-4.7115,654.227
6.94125,47.5,-4.67742,671.686
6.99125,47.5,-4.64073,689.775
7,47.5,-4.63403,692.958
7,47.5,-4.63403,692.958
7.01,47.5,-4.62628,696.679
7.02,47.5,-4.6184,700.425
7.035,47.5,-4.60637,706.103
7.0575,47.5,-4.58783,714.738
7.09125,47.5,-4.55891,727.966
7.14125,47.5,-4.51345,748.195
7.19125,47.5,-4.46475,769.198
7.24125,47.5,-4.41259,791.049
7.29125,47.5,-4.35676,813.805
7.34125,47.5,-4.29703,837.529
7.39125,47.5,-4.23316,862.292
7.44125,47.5,-4.16486,888.172
7.49125,47.5,-4.09183,915.257
7.54125,47.5,-4.01372,943.644
7.59125,47.5,-3.93016,973.446
7.64125,47.5,-3.84072,1004.79
7.69125,47.5,-3.74492,1037.81
7.74125,47.5,-3.64222,1072.69
7.79125,47.5,-3.532,1109.61
7.84125,47.5,-3.41355,1148.79
7.89125,47.5,-3.28604,1190.5
7.94125,47.5,-3.14849,1235.06
7.99125,47.5,-2.99978,1282.83
8,47.5,-2.97312,1291.18
8,47.5,-2.97312,1291.18
8.01,47.5,-2.9415,1301.3
8.02,47.5,-2.90933,1311.56
8.035,47.5,-2.86002,1327.29
8.0575,47.5,-2.78364,1351.61
8.09125,47.5,-2.66334,1389.82
8.14125,47.5,-2.47118,1450.7
8.19125,47.5,-2.26048,1517.29
8.24125,47.5,-2.02744,1591.01
8.29125,47.5,-1.76755,1673.54
8.34125,47.5,-1.47453,1767.24
8.39125,47.5,-1.13917,1875.68
8.44125,47.5,-0.747075,2004.58
8.49125,47.5,-0.273168,2164.15
8.54125,47.5,0.334381,2376.21
8.59125,47.5,1.23064,2708.14
8.60375,47.5,1.47939,2802.58
8.6225,47.5,2.20207,3098.08
8.62953,47.5,2.48668,3217.69
8.63217,47.5,2.6301,3279.57
8.63316,47.5,2.67044,3296.82
0,50,-3.96936,54.4408
0.01,50,-3.97437,54.4338
0.02,50,-3.97933,54.4279
0.035,50,-3.98677,54.4209
0.0575,50,-3.99791,54.4147
0.09125,50,-4.0146,54.4149
