Pressure_kPa,Displacement_mm,Force_N,InternalEnergy_mJ
1.14125,12.5,-0.762982,8.11919
1.19125,12.5,-0.758776,8.44252
1.24125,12.5,-0.754155,8.77752
1.29125,12.5,-0.749125,9.12407
1.34125,12.5,-0.743693,9.48207
1.39125,12.5,-0.737863,9.85142
1.44125,12.5,-0.731642,10.232
1.49125,12.5,-0.725035,10.6238
1.54125,12.5,-0.718048,11.0267
1.59125,12.5,-0.710685,11.4406
1.64125,12.5,-0.702951,11.8655
1.69125,12.5,-0.694852,12.3013
1.74125,12.5,-0.686391,12.7479
1.79125,12.5,-0.677573,13.2053
1.84125,12.5,-0.668402,13.6734
1.89125,12.5,-0.658883,14.1523
1.94125,12.5,-0.649019,14.6419
1.99125,12.5,-0.638814,15.142
2,12.5,-0.637,15.2304
2,12.5,-0.637,15.2304
2.01,12.5,-0.634905,15.3321
2.02,12.5,-0.632798,15.4342
2.035,12.5,-0.629612,15.5882
2.0575,12.5,-0.624776,15.821
2.09125,12.5,-0.617396,16.1742
2.14125,12.5,-0.606188,16.7063
2.19125,12.5,-0.594656,17.2489
2.24125,12.5,-0.582798,17.802
2.29125,12.5,-0.570619,18.3658
2.34125,12.5,-0.558122,18.9401
2.39125,12.5,-0.54531,19.525
2.44125,12.5,-0.532186,20.1204
2.49125,12.5,-0.518751,20.7265
2.54125,12.5,-0.505009,21.3432
2.59125,12.5,-0.490962,21.9705
2.64125,12.5,-0.476611,22.6086
2.69125,12.5,-0.46196,23.2573
2.74125,12.5,-0.44701,23.9168
2.79125,12.5,-0.431764,24.587
2.84125,12.5,-0.416222,25.2681
2.89125,12.5,-0.400388,25.96
2.94125,12.5,-0.384262,26.6628
2.99125,12.5,-0.367847,27.3766
3,12.5,-0.364955,27.5021
3,12.5,-0.364955,27.5021
3.01,12.5,-0.361624,27.6466
3.02,12.5,-0.358285,27.7915
3.035,12.5,-0.353253,28.0097
3.0575,12.5,-0.345657,28.339
3.09125,12.5,-0.334154,28.8371
3.14125,12.5,-0.316877,29.5845
3.19125,12.5,-0.29932,30.3427
3.24125,12.5,-0.281478,31.1123
3.29125,12.5,-0.263355,31.8933
3.34125,12.5,-0.244951,32.6857
3.39125,12.5,-0.226269,33.4896
3.44125,12.5,-0.207308,34.3051
3.49125,12.5,-0.18807,35.1323
3.54125,12.5,-0.168555,35.9714
3.59125,12.5,-0.148764,36.8223
3.64125,12.5,-0.128699,37.6852
3.69125,12.5,-0.108359,38.5602
3.74125,12.5,-0.0877461,39.4475
3.79125,12.5,-0.0668597,40.347
3.84125,12.5,-0.0457007,41.259
3.89125,12.5,-0.0242696,42.1836
3.94125,12.5,-0.00256684,43.1208
3.99125,12.5,0.0194073,44.0709
4,12.5,0.023265,44.2374
4,12.5,0.023265,44.2374
4.01,12.5,0.0277069,44.4294
4.02,12.5,0.0321542,44.622
4.035,12.5,0.0388485,44.9119
4.0575,12.5,0.0489354,45.349
4.09125,12.5,0.0641676,46.0096
4.14125,12.5,0.0869582,46.9994
4.19125,12.5,0.110011,48.0022
4.24125,12.5,0.133339,49.0184
4.29125,12.5,0.156937,50.0484
4.34125,12.5,0.180805,51.0922
4.39125,12.5,0.204943,52.15
4.44125,12.5,0.229351,53.222
4.49125,12.5,0.25403,54.3083
4.54125,12.5,0.278978,55.4092
4.59125,12.5,0.304198,56.5249
4.64125,12.5,0.329688,57.6554
4.69125,12.5,0.35545,58.8011
4.74125,12.5,0.3815,59.962
4.79125,12.5,0.407792,61.1387
4.84125,12.5,0.43436,62.3309
4.89125,12.5,0.461229,63.5391
4.94125,12.5,0.488337,64.7637
4.99125,12.5,0.515744,66.0045
5,12.5,0.520526,66.2215
5,12.5,0.520526,66.2215
5.01,12.5,0.526051,66.4723
5.02,12.5,0.531582,66.7237
5.035,12.5,0.539905,67.1023
5.0575,12.5,0.552434,67.6732
5.09125,12.5,0.571331,68.5359
5.14125,12.5,0.599569,69.8284
5.19125,12.5,0.628059,71.1376
5.24125,12.5,0.656824,72.4645
5.29125,12.5,0.685865,73.8095
5.34125,12.5,0.715181,75.1728
5.39125,12.5,0.744772,76.5549
5.44125,12.5,0.774629,77.9565
5.45375,12.5,0.78208,78.308
5.46625,12.5,0.789576,78.6637
5.47875,12.5,0.797038,79.0225
5.48187,12.5,0.79888,79.1125
5.48187,12.5,0.798884,79.1125
0,15,-0.90444,6.30237
0.01,15,-0.906415,6.30184
0.02,15,-0.908364,6.30207
0.035,15,-0.911229,6.30384
0.0575,15,-0.915404,6.30968
0.09125,15,-0.92139,6.32553
0.14125,15,-0.929662,6.36433
0.19125,15,-0.937251,6.42104
0.24125,15,-0.944169,6.49521
0.29125,15,-0.950428,6.58643
0.34125,15,-0.956043,6.69431
0.39125,15,-0.961029,6.8185
0.44125,15,-0.965401,6.95863
0.49125,15,-0.969172,7.11439
0.54125,15,-0.972356,7.28545
0.59125,15,-0.974966,7.47152
0.64125,15,-0.977013,7.67232
0.69125,15,-0.978509,7.88758
0.74125,15,-0.979466,8.11706
0.79125,15,-0.979895,8.36051
0.84125,15,-0.979805,8.61771
0.89125,15,-0.979208,8.88844
0.94125,15,-0.978112,9.17251
0.99125,15,-0.976527,9.46972
1,15,-0.976215,9.52298
1,15,-0.976215,9.52298
1.01,15,-0.975823,9.58444
1.02,15,-0.975412,9.64641
1.035,15,-0.974759,9.74034
1.0575,15,-0.9737,9.8834
1.09125,15,-0.971934,10.1028
1.14125,15,-0.968929,10.4385
1.19125,15,-0.965474,10.7866
1.24125,15,-0.961573,11.147
1.29125,15,-0.957233,11.5196
1.34125,15,-0.95246,11.9044
1.39125,15,-0.947262,12.3011
1.44125,15,-0.941646,12.7096
1.49125,15,-0.935616,13.1299
1.54125,15,-0.929181,13.5619
1.59125,15,-0.922346,14.0055
1.64125,15,-0.915117,14.4606
1.69125,15,-0.907499,14.9271
1.74125,15,-0.899498,15.405
1.79125,15,-0.891118,15.8942
1.84125,15,-0.882366,16.3947
1.89125,15,-0.873245,16.9063
1.94125,15,-0.86376,17.4291
1.99125,15,-0.853916,17.9631
2,15,-0.852169,18.0574
2,15,-0.852169,18.0574
2.01,15,-0.850143,18.1659
2.02,15,-0.848105,18.2748
2.035,15,-0.84502,18.4391
2.0575,15,-0.840334,18.6875
2.09125,15,-0.833171,19.0641
2.14125,15,-0.82227,19.6315
2.19125,15,-0.811031,20.2097
2.24125,15,-0.799452,20.799
2.29125,15,-0.787537,21.3993
2.34125,15,-0.775289,22.0106
2.39125,15,-0.762712,22.633
2.44125,15,-0.749809,23.2664
2.49125,15,-0.736583,23.9108
2.54125,15,-0.723036,24.5663
2.59125,15,-0.709172,25.233
2.64125,15,-0.694993,25.9107
2.69125,15,-0.680502,26.5997
2.74125,15,-0.665701,27.2998
2.79125,15,-0.650592,28.0111
2.84125,15,-0.635177,28.7338
2.89125,15,-0.61946,29.4677
2.94125,15,-0.603441,30.2131
2.99125,15,-0.587122,30.9698
3,15,-0.584251,31.1028
3,15,-0.584251,31.1028
3.01,15,-0.580937,31.2559
3.02,15,-0.577616,31.4095
3.035,15,-0.572609,31.6409
3.0575,15,-0.565049,31.9898
3.09125,15,-0.553597,32.5177
3.14125,15,-0.536386,33.3094
3.19125,15,-0.518889,34.1126
3.24125,15,-0.501098,34.9276
3.29125,15,-0.483018,35.7544
3.34125,15,-0.464649,36.5932
3.39125,15,-0.445993,37.444
3.44125,15,-0.427051,38.3069
3.49125,15,-0.407823,39.1821
3.54125,15,-0.388312,40.0695
3.59125,15,-0.368517,40.9695
3.64125,15,-0.34844,41.8819
3.69125,15,-0.328082,42.807
3.74125,15,-0.307443,43.7448
3.79125,15,-0.286524,44.6956
3.84125,15,-0.265325,45.6593
3.89125,15,-0.243848,46.6362
3.94125,15,-0.222092,47.6264
3.99125,15,-0.200058,48.63
4,15,-0.196195,48.8057
4,15,-0.196195,48.8057
4.01,15,-0.19174,49.0085
4.02,15,-0.187279,49.2119
4.035,15,-0.180564,49.5181
4.0575,15,-0.170445,49.9797
4.09125,15,-0.155161,50.6774
4.14125,15,-0.132289,51.7226
4.19125,15,-0.109151,52.7813
4.24125,15,-0.0857312,53.8541
4.29125,15,-0.0620355,54.9412
4.34125,15,-0.0380638,56.0429
4.39125,15,-0.0138158,57.1592
4.44125,15,0.0107085,58.2904
4.49125,15,0.0355092,59.4366
4.54125,15,0.0605863,60.5981
4.59125,15,0.0859399,61.7749
4.64125,15,0.11157,62.9674
4.69125,15,0.137478,64.1757
4.74125,15,0.163662,65.4001
4.79125,15,0.190124,66.6407
4.84125,15,0.216864,67.8977
4.89125,15,0.243882,69.1715
4.94125,15,0.271179,70.4623
4.99125,15,0.298772,71.7701
5,15,0.30358,71.9986
5,15,0.30358,71.9986
5.01,15,0.309143,72.263
5.02,15,0.314712,72.528
5.035,15,0.323091,72.927
5.0575,15,0.335708,73.5286
5.09125,15,0.354738,74.4378
5.14125,15,0.383177,75.7997
5.19125,15,0.411857,77.1791
5.24125,15,0.44085,78.5768
5.29125,15,0.470095,79.9935
5.34125,15,0.49965,81.4291
5.39125,15,0.529461,82.8844
5.44125,15,0.559582,84.3592
5.49125,15,0.58996,85.8543
5.54125,15,0.620651,87.3695
5.59125,15,0.651597,88.9057
5.64125,15,0.68286,90.4628
5.69125,15,0.714393,92.0415
5.74125,15,0.746211,93.6421
5.79125,15,0.778313,95.2653
5.84125,15,0.810589,96.9151
5.84438,15,0.812525,97.0157
5.8475,15,0.814522,97.1209
5.8475,15,0.814527,97.1209
0,17.5,-1.0947,8.75846
0.01,17.5,-1.09713,8.75752
0.02,17.5,-1.09952,8.75743
0.035,17.5,-1.10304,8.75888
0.0575,17.5,-1.10818,8.76458
0.09125,17.5,-1.11557,8.78096
0.14125,17.5,-1.12585,8.82214
0.19125,17.5,-1.13537,8.88302
0.24125,17.5,-1.14413,8.96308
0.29125,17.5,-1.15215,9.06182
0.34125,17.5,-1.15946,9.17876
0.39125,17.5,-1.16606,9.31347
0.44125,17.5,-1.17198,9.46552
0.49125,17.5,-1.17723,9.63451
0.54125,17.5,-1.18183,9.82006
0.59125,17.5,-1.18579,10.0218
0.64125,17.5,-1.18914,10.2395
0.69125,17.5,-1.19187,10.4727
0.74125,17.5,-1.19402,10.7211
0.79125,17.5,-1.19558,10.9846
0.84125,17.5,-1.19658,11.2627
0.89125,17.5,-1.19703,11.5552
0.94125,17.5,-1.19693,11.862
0.99125,17.5,-1.1963,12.1828
1,17.5,-1.19616,12.2402
1,17.5,-1.19616,12.2402
1.01,17.5,-1.19595,12.3065
1.02,17.5,-1.19572,12.3734
1.035,17.5,-1.19534,12.4746
1.0575,17.5,-1.19468,12.6289
1.09125,17.5,-1.1935,12.8653
1.14125,17.5,-1.19132,13.2268
1.19125,17.5,-1.18867,13.6015
1.24125,17.5,-1.18553,13.9892
1.29125,17.5,-1.18193,14.3897
1.34125,17.5,-1.17785,14.803
1.39125,17.5,-1.17333,15.2289
1.44125,17.5,-1.16835,15.6672
1.49125,17.5,-1.16294,16.1179
1.54125,17.5,-1.15709,16.5808
1.59125,17.5,-1.15081,17.0559
1.64125,17.5,-1.14412,17.543
1.69125,17.5,-1.13702,18.042
1.74125,17.5,-1.12951,18.5529
1.79125,17.5,-1.12159,19.0757
1.84125,17.5,-1.11329,19.6101
1.89125,17.5,-1.1046,20.1563
1.94125,17.5,-1.09552,20.7141
1.99125,17.5,-1.08606,21.2835
2,17.5,-1.08439,21.384
2,17.5,-1.08439,21.384
2.01,17.5,-1.08244,21.4996
2.02,17.5,-1.08047,21.6158
2.035,17.5,-1.0775,21.7909
2.0575,17.5,-1.07297,22.0555
2.09125,17.5,-1.06605,22.4568
2.14125,17.5,-1.05548,23.0609
2.19125,17.5,-1.04457,23.6764
2.24125,17.5,-1.03329,24.3033
2.29125,17.5,-1.02167,24.9417
2.34125,17.5,-1.0097,25.5916
2.39125,17.5,-0.99739,26.2529
2.44125,17.5,-0.984739,26.9257
2.49125,17.5,-0.971752,27.61
2.54125,17.5,-0.958433,28.3058
2.59125,17.5,-0.944784,29.0131
2.64125,17.5,-0.93081,29.732
2.69125,17.5,-0.916512,30.4625
2.74125,17.5,-0.901894,31.2046
2.79125,17.5,-0.886958,31.9584
2.84125,17.5,-0.871707,32.7239
2.89125,17.5,-0.856143,33.5011
2.94125,17.5,-0.840269,34.2902
2.99125,17.5,-0.824086,35.0912
3,17.5,-0.821244,35.2318
3,17.5,-0.821244,35.2318
3.01,17.5,-0.817956,35.3939
3.02,17.5,-0.81466,35.5564
3.035,17.5,-0.80969,35.8012
3.0575,17.5,-0.802184,36.1704
3.09125,17.5,-0.790811,36.7288
3.14125,17.5,-0.773709,37.5662
3.19125,17.5,-0.756315,38.4155
3.24125,17.5,-0.73862,39.277
3.29125,17.5,-0.720629,40.1508
3.34125,17.5,-0.702341,41.0371
3.39125,17.5,-0.68376,41.9359
3.44125,17.5,-0.664886,42.8473
3.49125,17.5,-0.64572,43.7715
3.54125,17.5,-0.626264,44.7085
3.59125,17.5,-0.606518,45.6585
3.64125,17.5,-0.586485,46.6215
3.69125,17.5,-0.566163,47.5977
3.74125,17.5,-0.545556,48.5872
3.79125,17.5,-0.524662,49.5901
3.84125,17.5,-0.503484,50.6067
3.89125,17.5,-0.482021,51.6369
3.94125,17.5,-0.460275,52.6809
3.99125,17.5,-0.438246,53.739
4,17.5,-0.43439,53.9242
4,17.5,-0.43439,53.9242
4.01,17.5,-0.429934,54.138
4.02,17.5,-0.425474,54.3524
4.035,17.5,-0.418757,54.6752
4.0575,17.5,-0.408636,55.1618
4.09125,17.5,-0.393346,55.8971
4.14125,17.5,-0.370461,56.9987
4.19125,17.5,-0.347307,58.1143
4.24125,17.5,-0.323868,59.2447
4.29125,17.5,-0.300147,60.39
4.34125,17.5,-0.276146,61.5505
4.39125,17.5,-0.251865,62.7264
4.44125,17.5,-0.227302,63.9177
4.49125,17.5,-0.202459,65.1247
4.54125,17.5,-0.177334,66.3477
4.59125,17.5,-0.151929,67.5868
4.64125,17.5,-0.126243,68.8422
4.69125,17.5,-0.100276,70.1141
4.74125,17.5,-0.0740268,71.4028
4.79125,17.5,-0.0474963,72.7084
4.84125,17.5,-0.0206839,74.0313
4.89125,17.5,0.00641089,75.3717
4.94125,17.5,0.0337883,76.7297
4.99125,17.5,0.0614487,78.1057
5,17.5,0.0662789,78.3458
5,17.5,0.0662789,78.3458
5.01,17.5,0.0718633,78.6239
5.02,17.5,0.0774499,78.9027
5.035,17.5,0.0858577,79.3225
5.0575,17.5,0.0985165,79.9553
5.09125,17.5,0.117612,80.9116
5.14125,17.5,0.146136,82.3441
5.19125,17.5,0.174928,83.7946
5.24125,17.5,0.20403,85.2643
5.29125,17.5,0.233387,86.7538
5.34125,17.5,0.263031,88.2631
5.39125,17.5,0.292995,89.7926
5.44125,17.5,0.323213,91.3428
5.49125,17.5,0.353743,92.9137
5.54125,17.5,0.384537,94.5061
5.59125,17.5,0.415646,96.1197
5.64125,17.5,0.447019,97.7556
5.69125,17.5,0.47871,99.4135
5.74125,17.5,0.510664,101.094
5.79125,17.5,0.542938,102.798
5.84125,17.5,0.575476,104.525
5.89125,17.5,0.608337,106.276
5.94125,17.5,0.641461,108.052
5.99125,17.5,0.67491,109.852
6,17.5,0.680719,110.165
6,17.5,0.680719,110.165
6.01,17.5,0.687454,110.529
6.02,17.5,0.694197,110.894
6.035,17.5,0.704343,111.444
6.0575,17.5,0.719611,112.273
6.09125,17.5,0.742633,113.527
6.14125,17.5,0.776979,115.406
6.19125,17.5,0.811589,117.31
6.24125,17.5,0.846424,119.244
6.25375,17.5,0.85503,119.73
6.25688,17.5,0.857169,119.852
6.25688,17.5,0.857173,119.852
0,20,-1.30084,11.6915
0.01,20,-1.30376,11.6901
0.02,20,-1.30664,11.6895
0.035,20,-1.31089,11.6905
0.0575,20,-1.3171,11.6959
0.09125,20,-1.32605,11.7127
0.14125,20,-1.33856,11.7562
0.19125,20,-1.3502,11.8215
0.24125,20,-1.36099,11.9079
0.29125,20,-1.37095,12.0148
0.34125,20,-1.3801,12.1416
0.39125,20,-1.38846,12.2878
0.44125,20,-1.39607,12.4529
0.49125,20,-1.40292,12.6364
0.54125,20,-1.40906,12.8378
0.59125,20,-1.41449,13.0568
0.64125,20,-1.41923,13.2928
0.69125,20,-1.42331,13.5456
0.74125,20,-1.42673,13.8147
0.79125,20,-1.42951,14.0999
0.84125,20,-1.43168,14.4007
0.89125,20,-1.43324,14.717
0.94125,20,-1.4342,15.0483
0.99125,20,-1.43459,15.3945
1,20,-1.43463,15.4565
1,20,-1.43463,15.4565
1.01,20,-1.43462,15.528
1.02,20,-1.43458,15.6001
1.035,20,-1.43449,15.7093
1.0575,20,-1.43426,15.8756
1.09125,20,-1.43369,16.1304
1.14125,20,-1.43241,16.5198
1.19125,20,-1.4306,16.9229
1.24125,20,-1.42828,17.3398
1.29125,20,-1.42545,17.7703
1.34125,20,-1.42212,18.2141
1.39125,20,-1.41831,18.6711
1.44125,20,-1.41401,19.1411
1.49125,20,-1.40925,19.6241
1.54125,20,-1.40402,20.1198
1.59125,20,-1.39834,20.6282
1.64125,20,-1.39222,21.1491
1.69125,20,-1.38566,21.6825
1.74125,20,-1.37868,22.2283
1.79125,20,-1.37127,22.7863
1.84125,20,-1.36344,23.3566
1.89125,20,-1.35521,23.9389
1.94125,20,-1.34657,24.5334
1.99125,20,-1.33754,25.1399
2,20,-1.33594,25.2468
2,20,-1.33594,25.2468
2.01,20,-1.33407,25.37
2.02,20,-1.33219,25.4936
2.035,20,-1.32933,25.68
2.0575,20,-1.32499,25.9616
2.09125,20,-1.31832,26.3886
2.14125,20,-1.30812,27.0311
2.19125,20,-1.29756,27.6853
2.24125,20,-1.28663,28.3514
2.29125,20,-1.27534,29.0294
2.34125,20,-1.26368,29.7192
2.39125,20,-1.25167,30.4209
2.44125,20,-1.23931,31.1345
2.49125,20,-1.2266,31.8599
2.54125,20,-1.21355,32.5973
2.59125,20,-1.20016,33.3466
2.64125,20,-1.18643,34.1078
2.69125,20,-1.17237,34.881
2.74125,20,-1.15798,35.6663
2.79125,20,-1.14326,36.4637
2.84125,20,-1.12822,37.2732
2.89125,20,-1.11286,38.0948
2.94125,20,-1.09718,38.9288
2.99125,20,-1.08118,39.775
3,20,-1.07838,39.9235
3,20,-1.07838,39.9235
3.01,20,-1.07513,40.0947
3.02,20,-1.07187,40.2663
3.035,20,-1.06695,40.5249
3.0575,20,-1.05952,40.9147
3.09125,20,-1.04827,41.5043
3.14125,20,-1.03133,42.3883
3.19125,20,-1.01409,43.2846
3.24125,20,-0.996554,44.1935
3.29125,20,-0.97871,45.1153
3.34125,20,-0.960567,46.0499
3.39125,20,-0.942123,46.9976
3.44125,20,-0.923382,47.9583
3.49125,20,-0.904344,48.9323
3.54125,20,-0.885011,49.9196
3.59125,20,-0.865384,50.9203
3.64125,20,-0.845465,51.9346
3.69125,20,-0.825254,52.9627
3.74125,20,-0.804753,54.0045
3.79125,20,-0.783962,55.0604
3.84125,20,-0.762882,56.1303
3.89125,20,-0.741515,57.2145
3.94125,20,-0.71986,58.3131
3.99125,20,-0.697919,59.4263
4,20,-0.694085,59.621
4,20,-0.694085,59.621
4.01,20,-0.689646,59.8459
4.02,20,-0.685203,60.0714
4.035,20,-0.678511,60.411
4.0575,20,-0.668426,60.9229
4.09125,20,-0.65319,61.6963
4.14125,20,-0.630381,62.8549
4.19125,20,-0.607303,64.028
4.24125,20,-0.583936,65.2165
4.29125,20,-0.560287,66.4205
4.34125,20,-0.536353,67.6404
4.39125,20,-0.512137,68.8762
4.44125,20,-0.487637,70.1282
4.49125,20,-0.462854,71.3966
4.54125,20,-0.437788,72.6816
4.59125,20,-0.412438,73.9834
4.64125,20,-0.386805,75.3021
4.69125,20,-0.360889,76.6382
4.74125,20,-0.334689,77.9917
4.79125,20,-0.308205,79.3629
4.84125,20,-0.281438,80.752
4.89125,20,-0.254386,82.1594
4.94125,20,-0.22705,83.5852
4.99125,20,-0.199428,85.0297
5,20,-0.194613,85.2816
5,20,-0.194613,85.2816
5.01,20,-0.189035,85.5735
5.02,20,-0.183456,85.8661
5.035,20,-0.175059,86.3068
5.0575,20,-0.162415,86.971
5.09125,20,-0.143341,87.9748
5.14125,20,-0.114848,89.4782
5.19125,20,-0.0860879,91.0003
5.24125,20,-0.0570184,92.5425
5.29125,20,-0.027687,94.1052
5.34125,20,0.00192954,95.6886
5.39125,20,0.0318495,97.293
5.44125,20,0.0620724,98.9187
5.49125,20,0.0925581,100.566
5.54125,20,0.123332,102.236
5.59125,20,0.154431,103.928
5.64125,20,0.185788,105.642
5.69125,20,0.21746,107.38
5.74125,20,0.249401,109.142
5.79125,20,0.28166,110.927
5.84125,20,0.314188,112.737
5.89125,20,0.347035,114.571
5.94125,20,0.380152,116.43
5.99125,20,0.413591,118.315
6,20,0.419391,118.643
6,20,0.419391,118.643
6.01,20,0.426125,119.024
6.02,20,0.432867,119.406
6.035,20,0.443012,119.982
6.0575,20,0.45828,120.85
6.09125,20,0.481292,122.162
6.14125,20,0.515648,124.128
6.19125,20,0.550261,126.12
6.24125,20,0.585172,128.14
6.29125,20,0.620382,130.188
6.34125,20,0.655891,132.265
6.39125,20,0.691699,134.372
6.44125,20,0.727806,136.509
6.49125,20,0.764212,138.677
6.54125,20,0.800917,140.875
6.59125,20,0.83792,143.106
6.64125,20,0.875218,145.37
6.69125,20,0.91279,147.667
6.71625,20,0.931534,148.827
6.7225,20,0.936163,149.118
6.7225,20,0.936168,149.118
0,22.5,-1.5252,15.1386
0.01,22.5,-1.52867,15.1365
0.02,22.5,-1.5321,15.1354
0.035,22.5,-1.53716,15.1357
0.0575,22.5,-1.54456,15.1406
0.09125,22.5,-1.55525,15.1575
0.14125,22.5,-1.57021,15.2034
0.19125,22.5,-1.58419,15.2734
0.24125,22.5,-1.59721,15.3667
0.29125,22.5,-1.60929,15.4825
0.34125,22.5,-1.62047,15.6201
0.39125,22.5,-1.63076,15.779
0.44125,22.5,-1.64019,15.9584
0.49125,22.5,-1.64879,16.1578
0.54125,22.5,-1.65658,16.3767
0.59125,22.5,-1.6636,16.6144
0.64125,22.5,-1.66985,16.8707
0.69125,22.5,-1.67536,17.1448
0.74125,22.5,-1.68015,17.4365
0.79125,22.5,-1.68424,17.7454
0.84125,22.5,-1.68765,18.071
0.89125,22.5,-1.6904,18.413
0.94125,22.5,-1.6925,18.771
0.99125,22.5,-1.69397,19.1448
1,22.5,-1.6942,19.2116
1,22.5,-1.6942,19.2116
1.01,22.5,-1.6944,19.2888
1.02,22.5,-1.69457,19.3665
1.035,22.5,-1.69478,19.4843
1.0575,22.5,-1.695,19.6636
1.09125,22.5,-1.6951,19.9382
1.14125,22.5,-1.69475,20.3575
1.19125,22.5,-1.69384,20.7913
1.24125,22.5,-1.69238,21.2395
1.29125,22.5,-1.69038,21.7019
1.34125,22.5,-1.68784,22.1783
1.39125,22.5,-1.68477,22.6684
1.44125,22.5,-1.6812,23.1722
1.49125,22.5,-1.67713,23.6894
1.54125,22.5,-1.67256,24.2199
1.59125,22.5,-1.66752,24.7636
1.64125,22.5,-1.66201,25.3203
1.69125,22.5,-1.65604,25.8899
1.74125,22.5,-1.64961,26.4723
1.79125,22.5,-1.64274,27.0674
1.84125,22.5,-1.63543,27.6751
1.89125,22.5,-1.62769,28.2954
1.94125,22.5,-1.61954,28.9281
1.99125,22.5,-1.61097,29.5733
2,22.5,-1.60946,29.687
2,22.5,-1.60946,29.687
2.01,22.5,-1.60768,29.818
2.02,22.5,-1.60588,29.9494
2.035,22.5,-1.60316,30.1476
2.0575,22.5,-1.59901,30.4469
2.09125,22.5,-1.59262,30.9005
2.14125,22.5,-1.58284,31.5828
2.19125,22.5,-1.57268,32.2772
2.24125,22.5,-1.56213,32.9839
2.29125,22.5,-1.55121,33.7027
2.34125,22.5,-1.53991,34.4338
2.39125,22.5,-1.52825,35.1771
2.44125,22.5,-1.51623,35.9327
2.49125,22.5,-1.50385,36.7004
2.54125,22.5,-1.49112,37.4804
2.59125,22.5,-1.47804,38.2728
2.64125,22.5,-1.46461,39.0774
2.69125,22.5,-1.45084,39.8944
2.74125,22.5,-1.43674,40.7238
2.79125,22.5,-1.4223,41.5656
2.84125,22.5,-1.40753,42.4199
2.89125,22.5,-1.39243,43.2868
2.94125,22.5,-1.37701,44.1664
2.99125,22.5,-1.36127,45.0586
3,22.5,-1.35852,45.215
3,22.5,-1.35852,45.215
3.01,22.5,-1.35532,45.3955
3.02,22.5,-1.35211,45.5764
3.035,22.5,-1.34726,45.8489
3.0575,22.5,-1.33995,46.2598
3.09125,22.5,-1.32885,46.881
3.14125,22.5,-1.31215,47.8123
3.19125,22.5,-1.29515,48.7561
3.24125,22.5,-1.27784,49.7131
3.29125,22.5,-1.26023,50.6832
3.34125,22.5,-1.24231,51.6667
3.39125,22.5,-1.22408,52.6637
3.44125,22.5,-1.20556,53.6742
3.49125,22.5,-1.18674,54.6984
3.54125,22.5,-1.16762,55.7363
3.59125,22.5,-1.1482,56.7882
3.64125,22.5,-1.12849,57.8542
3.69125,22.5,-1.10849,58.9343
3.74125,22.5,-1.08819,60.0288
3.79125,22.5,-1.0676,61.1378
3.84125,22.5,-1.04672,62.2613
3.89125,22.5,-1.02556,63.3997
3.94125,22.5,-1.0041,64.553
3.99125,22.5,-0.982358,65.7215
4,22.5,-0.978565,65.9257
4,22.5,-0.978565,65.9257
4.01,22.5,-0.974165,66.1618
4.02,22.5,-0.969761,66.3984
4.035,22.5,-0.963128,66.7548
4.0575,22.5,-0.95313,67.292
4.09125,22.5,-0.938024,68.1036
4.14125,22.5,-0.915408,69.3192
4.19125,22.5,-0.892525,70.5498
4.24125,22.5,-0.869353,71.7964
4.29125,22.5,-0.845897,73.0592
4.34125,22.5,-0.822157,74.3385
4.39125,22.5,-0.798135,75.6343
4.44125,22.5,-0.773828,76.9469
4.49125,22.5,-0.749239,78.2765
4.54125,22.5,-0.724366,79.6234
4.59125,22.5,-0.699211,80.9877
4.64125,22.5,-0.673773,82.3698
4.69125,22.5,-0.648051,83.7697
4.74125,22.5,-0.622047,85.1878
4.79125,22.5,-0.595759,86.6244
4.84125,22.5,-0.569188,88.0796
4.89125,22.5,-0.542333,89.5537
4.94125,22.5,-0.515195,91.047
4.99125,22.5,-0.487772,92.5597
5,22.5,-0.483,92.8233
5,22.5,-0.483,92.8233
5.01,22.5,-0.477462,93.129
5.02,22.5,-0.471923,93.4354
5.035,22.5,-0.463584,93.8969
5.0575,22.5,-0.451029,94.5924
5.09125,22.5,-0.432089,95.6434
5.14125,22.5,-0.403794,97.2174
5.19125,22.5,-0.375238,98.8108
5.24125,22.5,-0.346389,100.425
5.29125,22.5,-0.317254,102.061
5.34125,22.5,-0.287834,103.717
5.39125,22.5,-0.258126,105.396
5.44125,22.5,-0.228131,107.097
5.49125,22.5,-0.197847,108.821
5.54125,22.5,-0.167275,110.567
5.59125,22.5,-0.136414,112.337
5.64125,22.5,-0.105263,114.13
5.69125,22.5,-0.0738213,115.947
5.74125,22.5,-0.0420712,117.788
5.79125,22.5,-0.0100573,119.655
5.84125,22.5,0.0222445,121.546
5.89125,22.5,0.0548757,123.463
5.94125,22.5,0.0877653,125.406
5.99125,22.5,0.12097,127.375
6,22.5,0.126722,127.717
6,22.5,0.126722,127.717
6.01,22.5,0.13341,128.115
6.02,22.5,0.140104,128.514
6.035,22.5,0.150181,129.115
6.0575,22.5,0.165343,130.022
6.09125,22.5,0.188198,131.392
6.14125,22.5,0.222317,133.445
6.19125,22.5,0.25667,135.524
6.24125,22.5,0.291354,137.632
6.29125,22.5,0.326303,139.769
6.34125,22.5,0.361575,141.936
6.39125,22.5,0.397115,144.133
6.44125,22.5,0.432981,146.361
6.49125,22.5,0.469114,148.62
