Pressure_kPa,Displacement_mm,Force_N,InternalEnergy_mJ
3.24125,-7.5,1.64631,19.5058
3.29125,-7.5,1.66707,20.0671
3.34125,-7.5,1.68811,20.64
3.39125,-7.5,1.70945,21.2249
3.44125,-7.5,1.73109,21.8217
3.49125,-7.5,1.75303,22.4307
3.54125,-7.5,1.77528,23.0519
3.59125,-7.5,1.79783,23.6856
3.64125,-7.5,1.82069,24.3318
3.69125,-7.5,1.84386,24.9908
3.74125,-7.5,1.86735,25.6626
3.79125,-7.5,1.89115,26.3475
3.84125,-7.5,1.91527,27.0455
3.89125,-7.5,1.93972,27.7569
3.94125,-7.5,1.96448,28.4819
3.99125,-7.5,1.98958,29.2205
4,-7.5,1.99397,29.3511
4,-7.5,1.99397,29.3511
4.01,-7.5,1.99902,29.5009
4.02,-7.5,2.00415,29.6514
4.035,-7.5,2.01175,29.8781
4.0575,-7.5,2.02331,30.2205
4.09125,-7.5,2.04073,30.7394
4.14125,-7.5,2.06685,31.5202
4.19125,-7.5,2.09328,32.3153
4.24125,-7.5,2.12006,33.1251
4.29125,-7.5,2.14718,33.9496
4.34125,-7.5,2.17464,34.7891
4.39125,-7.5,2.20246,35.6437
4.44125,-7.5,2.23063,36.5138
4.49125,-7.5,2.25916,37.3995
4.54125,-7.5,2.28805,38.3009
4.59125,-7.5,2.3173,39.2184
4.64125,-7.5,2.34692,40.1522
4.69125,-7.5,2.37691,41.1024
4.74125,-7.5,2.40727,42.0694
4.79125,-7.5,2.43801,43.0533
4.84125,-7.5,2.46913,44.0544
4.89125,-7.5,2.50064,45.073
4.94125,-7.5,2.53253,46.1093
4.99125,-7.5,2.56482,47.1636
5,-7.5,2.57045,47.3498
5,-7.5,2.57045,47.3498
5.01,-7.5,2.57693,47.5634
5.02,-7.5,2.58356,47.778
5.035,-7.5,2.59329,48.1009
5.0575,-7.5,2.60818,48.5886
5.09125,-7.5,2.63053,49.3272
5.14125,-7.5,2.66407,50.4372
5.19125,-7.5,2.69795,51.5662
0,-10,1.07848,5.71122
0.01,-10,1.07968,5.71126
0.02,-10,1.08088,5.71153
0.035,-10,1.08269,5.71238
0.0575,-10,1.08544,5.71467
0.09125,-10,1.08963,5.72038
0.14125,-10,1.096,5.73388
0.19125,-10,1.10254,5.75346
0.24125,-10,1.10928,5.77915
0.29125,-10,1.1162,5.811
0.34125,-10,1.12331,5.84905
0.39125,-10,1.13061,5.89335
0.44125,-10,1.1381,5.94394
0.49125,-10,1.14578,6.00087
0.54125,-10,1.15365,6.0642
0.59125,-10,1.16172,6.13397
0.64125,-10,1.16998,6.21022
0.69125,-10,1.17844,6.29301
0.74125,-10,1.1871,6.38239
0.79125,-10,1.19595,6.47841
0.84125,-10,1.20501,6.58112
0.89125,-10,1.21426,6.69058
0.94125,-10,1.22372,6.80684
0.99125,-10,1.23338,6.92994
1,-10,1.23509,6.9522
1,-10,1.23509,6.9522
1.01,-10,1.23705,6.97789
1.02,-10,1.23902,7.00386
1.035,-10,1.242,7.04333
1.0575,-10,1.24649,7.10372
1.09125,-10,1.25332,7.19695
1.14125,-10,1.26361,7.34095
1.19125,-10,1.2741,7.49203
1.24125,-10,1.2848,7.65025
1.29125,-10,1.29571,7.81567
1.34125,-10,1.30683,7.98835
1.39125,-10,1.31817,8.16834
1.44125,-10,1.32973,8.35571
1.49125,-10,1.3415,8.55053
1.54125,-10,1.35349,8.75286
1.59125,-10,1.3657,8.96275
1.64125,-10,1.37813,9.18029
1.69125,-10,1.39079,9.40553
1.74125,-10,1.40367,9.63854
1.79125,-10,1.41677,9.87939
1.84125,-10,1.4301,10.1282
1.89125,-10,1.44366,10.3849
1.94125,-10,1.45745,10.6497
1.99125,-10,1.47147,10.9226
2,-10,1.47394,10.9712
2,-10,1.47394,10.9712
2.01,-10,1.47678,11.0271
2.02,-10,1.47963,11.0833
2.035,-10,1.48392,11.1682
2.0575,-10,1.4904,11.2969
2.09125,-10,1.50021,11.4932
2.14125,-10,1.51495,11.791
2.19125,-10,1.52991,12.0972
2.24125,-10,1.54512,12.4119
2.29125,-10,1.56056,12.7352
2.34125,-10,1.57625,13.0672
2.39125,-10,1.59219,13.4079
2.44125,-10,1.60837,13.7575
2.49125,-10,1.6248,14.116
2.54125,-10,1.64148,14.4835
2.59125,-10,1.65841,14.8602
2.64125,-10,1.6756,15.246
2.69125,-10,1.69304,15.6411
2.74125,-10,1.71074,16.0456
2.79125,-10,1.72869,16.4596
2.84125,-10,1.74691,16.8831
2.89125,-10,1.76539,17.3164
2.94125,-10,1.78414,17.7594
2.99125,-10,1.80315,18.2122
3,-10,1.80648,18.2925
3,-10,1.80648,18.2925
3.01,-10,1.81033,18.3846
3.02,-10,1.8142,18.4771
3.035,-10,1.81998,18.6166
3.0575,-10,1.82874,18.8276
3.09125,-10,1.84197,19.148
3.14125,-10,1.86181,19.6311
3.19125,-10,1.88191,20.1245
3.24125,-10,1.90229,20.6283
3.29125,-10,1.92295,21.1427
3.34125,-10,1.94389,21.6677
3.39125,-10,1.96511,22.2034
3.44125,-10,1.98662,22.75
3.49125,-10,2.00842,23.3077
3.54125,-10,2.0305,23.8764
3.59125,-10,2.05288,24.4564
3.64125,-10,2.07556,25.0478
3.69125,-10,2.09853,25.6507
3.74125,-10,2.1218,26.2652
3.79125,-10,2.14537,26.8916
3.84125,-10,2.16925,27.5298
3.89125,-10,2.19344,28.1801
3.94125,-10,2.21793,28.8427
3.99125,-10,2.24274,29.5176
4,-10,2.24708,29.6369
4,-10,2.24708,29.6369
4.01,-10,2.25207,29.7737
4.02,-10,2.25714,29.9112
4.035,-10,2.26465,30.1183
4.0575,-10,2.27607,30.4311
4.09125,-10,2.29327,30.905
4.14125,-10,2.31906,31.6179
4.19125,-10,2.34514,32.3438
4.24125,-10,2.37155,33.0829
4.29125,-10,2.39829,33.8352
4.34125,-10,2.42536,34.6011
4.39125,-10,2.45276,35.3806
4.44125,-10,2.4805,36.174
4.49125,-10,2.50858,36.9814
4.54125,-10,2.537,37.803
4.59125,-10,2.56577,38.6391
4.64125,-10,2.59489,39.4897
4.69125,-10,2.62436,40.3552
4.74125,-10,2.65419,41.2356
4.79125,-10,2.68437,42.1314
0,-12.5,1.30402,8.72591
0.01,-12.5,1.30532,8.7259
0.02,-12.5,1.3066,8.72611
0.035,-12.5,1.30855,8.72684
0.0575,-12.5,1.3115,8.72887
0.09125,-12.5,1.31599,8.73402
0.14125,-12.5,1.32279,8.74631
0.19125,-12.5,1.32977,8.76422
0.24125,-12.5,1.33693,8.78778
0.29125,-12.5,1.34427,8.81702
0.34125,-12.5,1.35179,8.85199
0.39125,-12.5,1.35949,8.89273
0.44125,-12.5,1.36737,8.93927
0.49125,-12.5,1.37544,8.99167
0.54125,-12.5,1.38369,9.04996
0.59125,-12.5,1.39213,9.11418
0.64125,-12.5,1.40076,9.18438
0.69125,-12.5,1.40957,9.2606
0.74125,-12.5,1.41858,9.34289
0.79125,-12.5,1.42778,9.43129
0.84125,-12.5,1.43716,9.52584
0.89125,-12.5,1.44675,9.6266
0.94125,-12.5,1.45652,9.73361
0.99125,-12.5,1.46649,9.84692
1,-12.5,1.46825,9.86741
1,-12.5,1.46825,9.86741
1.01,-12.5,1.47027,9.89105
1.02,-12.5,1.4723,9.91495
1.035,-12.5,1.47537,9.95128
1.0575,-12.5,1.48,10.0068
1.09125,-12.5,1.48702,10.0926
1.14125,-12.5,1.49759,10.2251
1.19125,-12.5,1.50836,10.3641
1.24125,-12.5,1.51932,10.5097
1.29125,-12.5,1.53049,10.6618
1.34125,-12.5,1.54187,10.8206
1.39125,-12.5,1.55344,10.9861
1.44125,-12.5,1.56523,11.1584
1.49125,-12.5,1.57722,11.3375
1.54125,-12.5,1.58943,11.5234
1.59125,-12.5,1.60184,11.7163
1.64125,-12.5,1.61446,11.9162
1.69125,-12.5,1.6273,12.1231
1.74125,-12.5,1.64035,12.3371
1.79125,-12.5,1.65362,12.5583
1.84125,-12.5,1.66711,12.7867
1.89125,-12.5,1.68081,13.0224
1.94125,-12.5,1.69474,13.2655
1.99125,-12.5,1.70889,13.516
2,-12.5,1.71137,13.5606
2,-12.5,1.71137,13.5606
2.01,-12.5,1.71424,13.6118
2.02,-12.5,1.71711,13.6634
2.035,-12.5,1.72143,13.7413
2.0575,-12.5,1.72796,13.8594
2.09125,-12.5,1.73784,14.0394
2.14125,-12.5,1.75267,14.3125
2.19125,-12.5,1.76772,14.5934
2.24125,-12.5,1.783,14.8819
2.29125,-12.5,1.7985,15.1783
